product name,ingredients,formatted ingredients
balance-me-radiance-face-oil-2,"['Prunus Amygdalus Dulcis (Sweet Almond) Oil', 'Vitis Vinifera (Grape) Seed Oil', 'Aleurites Moluccana (Kukui) Seed Oil', 'Simmondsia Chinensis (Jojoba) Seed Oil', 'Rosa Canina (Rosehip) Fruit Oil', 'Camellia Oleifera (Camellia) Seed Oil', 'Mauritia Flexuosa (Buriti) Fruit Oil', 'Moringa Oleifera Seed Oil', 'Achillea Millefolium (Yarrow) Leaf Oil', 'Styrax Benzoin (Benzoin) Resin Extract', 'Anthemis Nobilis (Roman Chamomile) Flower Oil', 'Tocopherol (Vitamin E)', 'Rosmarinus Officinalis (Rosemary) Leaf Oil', 'Helianthus Annuus (Sunflower) Seed Oil', 'Limonene', 'Benzyl Benzoate', 'Benzyl Alcohol', 'Linalool', 'Geraniol', 'Citronellol']","['prunus-amygdalus-dulcis-oil', 'vitis-vinifera-seed-oil', 'aleurites-moluccana-seed-oil', 'simmondsia-chinensis-seed-oil', 'rosa-canina-fruit-oil', 'camellia-oleifera-seed-oil', 'mauritia-flexuosa-fruit-oil', 'moringa-oleifera-seed-oil', 'achillea-millefolium-oil', 'styrax-benzoin-resin-extract', 'anthemis-nobilis-flower-oil', 'tocopherol', 'rosmarinus-officinalis-leaf-oil', 'helianthus-annuus-seed-oil', 'limonene', 'benzyl-benzoate', 'benzyl-alcohol', 'linalool', 'geraniol', 'citronellol']"
premier-by-dead-sea-premier-quartz-gem-liquid-ice-lifting-cream,"['Aqua/Deionized Water/Eau', 'Disiloxane', 'Trisiloxane', 'Lauryl PEG/PPG-18/18 Methicone', 'Sodium Chloride', 'Dimethicone Crosspolymer', 'PEG-12 Dimethicone', 'Propylene Glycol', 'Glycerin', 'Dead Sea Salt (Sal Mar)', 'Lecithin (Liposome Complex)', 'Retinyl Acetate', 'Tocopherol', 'Ginkgo Biloba Leaf Extract', 'Cyclopentasiloxane', 'Pentylene Glycol', 'Sodium Lactate', 'Lactic Acid', 'Serine', 'Urea', 'Sorbitol', 'Sodium Chloride', 'Allantoin', 'Rhododendron Ferrugineum Leaf Cell Culture Extract', 'Isomalt', 'Sodium Benzoate', 'Quartz Powder', 'Phenoxyethanol', 'Ethylhexylglycerin', 'Parfum/Fragrance', 'Benzyl Salicylate', 'Citronellol', 'Geraniol']","['water', 'disiloxane', 'trisiloxane', 'lauryl-peg-ppg-18-18-methicone', 'sodium-chloride', 'dimethicone-crosspolymer', 'peg-12-dimethicone', 'propylene-glycol', 'glycerin', 'maris-sal', 'lecithin', 'retinyl-acetate', 'tocopherol', 'ginkgo-biloba-leaf-extract', 'cyclopentasiloxane', 'pentylene-glycol', 'sodium-lactate', 'lactic-acid', 'serine', 'urea', 'sorbitol', 'sodium-chloride', 'allantoin', 'rhododendron-ferrugineum-leaf-cell-culture-extract', 'isomalt', 'sodium-benzoate', 'quartz-powder', 'phenoxyethanol', 'ethylhexylglycerin', 'parfum', 'benzyl-salicylate', 'citronellol', 'geraniol']"
cetaphil-sun-ultra-matte-oil-control-fps-70-com-cor,"['Aqua', 'Ethylhexyl Methoxycinnamate', 'Diethylamino Hydroxybenzoyl Hexyl Benzoate', 'Bisethylhexyloxyphenol Methoxyphenyl Triazine', 'Dicaprylyl Carbonate', 'Aluminum Starch Octenylsuccinate', 'Methylene Bis-Benzotriazolyl Tetramethylbutylphenol', 'Isoamyl p-Methoxycinnamate', 'Potassium Cetyl Phosphate', 'Titanium Dioxide', 'Glyceryl Stearate', 'Coco-Caprylate/Caprate', 'Octocrylene', 'Bis-PEG-8 Dimethicone', 'Cetyl Alcohol', 'Diisopropyl Sebacate', 'Sodium Stearoyl Glutamate', 'Ci 77492', 'Dimethicone/Vinyl Dimethicone Crosspolymer', 'Isononyl Isononanoate', 'Phenoxyethanol', 'Butyloctyl Salicylate', 'Polymethyl Methacrylate', 'Decyl Glucoside', 'Parfum (Butylphenyl Methylpropional, Benzyl\nBenzoate, Citronellol, Hydroxyisohexyl 3Cyclohexene Carboxaldehyde, Limonene)', 'Silica', 'Caprylyl Glycol', 'Isopropyl Myristate', 'Acrylates/C10-30 Alkyl Acrylate Crosspolymer', 'Styrene/Acrylates Copolymer', 'Potassium Hydroxide', 'Ethylhexylglycerin', 'Silica Dimethyl Silylate', 'Propylene Glycol', 'Ci 77491', 'Ci 77499', 'BHT', 'Synthetic Wax', 'Disodium EDTA', 'Oxothiazolidine', 'Perlite', 'Isopropyl Titanium Triisostearate', 'C12-14 Pareth-12', 'Glycol', 'Stearalkonium Hectorite', 'Sodium Hydroxide', 'Xanthan Gum', 'Camellia Sinensis Leaf Extract', 'Polyhydroxystearic Acid', 'Propylene Carbonate', 'Melanin', 'Pentylene Glycol']","['water', 'ethylhexyl-methoxycinnamate', 'diethylamino-hydroxybenzoyl-hexyl-benzoate', 'bis-ethylhexyloxyphenol-methoxyphenyl-triazine', 'dicaprylyl-carbonate', 'aluminum-starch-octenylsuccinate', 'methylene-bis-benzotriazolyl-tetramethylbutylphenol', 'isoamyl-p-methoxycinnamate', 'potassium-cetyl-phosphate', 'titanium-dioxide', 'glyceryl-stearate', 'coco-caprylate-caprate', 'octocrylene', 'bis-peg-8-dimethicone', 'cetyl-alcohol', 'diisopropyl-sebacate', 'sodium-stearoyl-glutamate', 'ci-77492', 'dimethicone-vinyl-dimethicone-crosspolymer', 'isononyl-isononanoate', 'phenoxyethanol', 'butyloctyl-salicylate', 'polymethyl-methacrylate', 'decyl-glucoside', 'parfum', 'silica', 'caprylyl-glycol', 'isopropyl-myristate', 'acrylates-c10-30-alkyl-acrylate-crosspolymer', 'styrene-acrylates-copolymer', 'potassium-hydroxide', 'ethylhexylglycerin', 'silica-dimethyl-silylate', 'propylene-glycol', 'ci-77491', 'ci-77499', 'bht', 'synthetic-wax', 'disodium-edta', 'oxothiazolidine', 'perlite', 'isopropyl-titanium-triisostearate', 'c12-14-pareth-12', 'glycol', 'stearalkonium-hectorite', 'sodium-hydroxide', 'xanthan-gum', 'camellia-sinensis-leaf-extract', 'polyhydroxystearic-acid', 'propylene-carbonate', 'melanin', 'pentylene-glycol']"
alverde-aqua-gesichts-peeling-meeresalge,"['Aqua', 'Alcohol', 'Glycerin', 'Hydrated Silica', 'Dehydroxanthan Gum', 'Aloe Barbadensis Leaf Juice Powder', 'Fucus Vesiculosus Extract', 'Algin', 'Vitis Vinifera Seed Powder', 'Levulinic Acid', 'Sodium PCA', 'Sodium Lactate', 'Sodium Hyaluronate', 'Sodium Levulinate', 'Alcohol', 'Sodium Hydroxide', 'Parfum', 'Linalool']","['water', 'alcohol', 'glycerin', 'hydrated-silica', 'dehydroxanthan-gum', 'aloe-barbadensis-leaf-juice-powder', 'fucus-vesiculosus-extract', 'algin', 'vitis-vinifera-seed-powder', 'levulinic-acid', 'sodium-pca', 'sodium-lactate', 'sodium-hyaluronate', 'sodium-levulinate', 'alcohol', 'sodium-hydroxide', 'parfum', 'linalool']"
revetime-face-wash,"['Kojic Acid', 'Ascorbic Acid', 'Liquorice', 'Nicotinamide', 'Glycolic Acid', 'Lactic Acid', 'Salicylic Acid', 'Tocopheryl Acetate', 'D-Panthenol', '(Dm) Water', 'Moringa Oleifera Seed Extract', 'Glycerin', 'Propylene Glycol', 'Stearic Acid', 'Potassium Hydroxide', 'Gum (Binder)', 'Disodium Dihydrogen Ethylenediaminetetraacetate', 'Dmdm Hydantoin', 'Sodium Lauryl Sulfate', 'Propyl Paraben', 'Methyl Paraben', 'Phenoxyethanol', 'Moroccan Argan Oil', 'Perfume']","['kojic-acid', 'ascorbic-acid', 'glycyrrhiza-glabra-root', 'niacinamide', 'glycolic-acid', 'lactic-acid', 'salicylic-acid', 'tocopheryl-acetate', 'panthenol', 'water', 'moringa-oleifera-seed-extract', 'glycerin', 'propylene-glycol', 'stearic-acid', 'potassium-hydroxide', 'gum', 'disodium-edta', 'dmdm-hydantoin', 'sodium-lauryl-sulfate', 'propylparaben', 'methylparaben', 'phenoxyethanol', 'argania-spinosa-kernel-oil', 'parfum']"
estee-lauder-futurist-hydra-rescue-moisturizing-makeup-spf-45,"['Octinoxate (6.7%)', 'Octisalate (4.5%)', 'Zinc Oxide (3.8%)', 'Ensulizole (2.7%)', 'Water\\Aqua\\Eau', 'Dimethicone', 'Phenyl Trimethicone', 'Butylene Glycol', 'Glycerin', 'Polymethylsilsesquioxane', 'Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone', 'HDI/PPG/Polycaprolactone Crosspolymer', 'Trimethylsiloxysilicate/Dimethiconol Crosspolymer', 'Tromethamine', 'Polysilicone-11', 'Hexyl Laurate', 'Cetyl PEG/PPG-10/1 Dimethicone', 'Acetyl Glucosamine', 'Neopentyl Glycol Diheptanoate', 'Hydroxyethyl Urea', 'Algae Extract', 'Polyglyceryl-4 Isostearate', 'Phenoxyethanol', 'Copaifera Officinalis (Balsam Copaiba) Resin', 'Caprylic/Capric Triglyceride', 'Propylene Glycol Dicaprate', 'Tocopheryl Acetate', 'Sodium Chloride', 'Lecithin', 'Trehalose', 'Salvia Hispanica Seed Extract', 'Disteardimonium Hectorite', 'Helianthus Annuus (Sunflower) Seedcake', 'Dimethicone/Divinyldimethicone Silsesquioxane Crosspolymer', 'Trimethylsiloxysilicate', 'Betaine', 'Jojoba Esters', 'Hydrogenated Coco-Glycerides', 'Caffeine', 'Camelina Sativa Seed Oil', 'Polyhydroxystearic Acid', 'Glyceryl Stearate', 'Triethoxycaprylylsilane', 'Triethyl Citrate', 'Fragrance (Parfum)', 'Sodium Dehydroacetate', 'Disodium EDTA', 'Hylocereus Undatus Fruit Extract', 'BHT', 'Laureth-7', 'Euterpe Oleracea Fruit Oil', 'Carapa Guaianensis Seed Oil', 'Linoleic Acid', 'Lactobacillus Ferment', 'Phospholipids', 'Tremella Fuciformis Sporocarp Extract', 'Methicone', 'Stearyl Alcohol', 'Cetearyl Alcohol', 'Ammonium Polyacryloyldimethyl Taurate', 'Silica', 'Sodium Hyaluronate', ""Hordeum Vulgare (Barley) Extract\\Extrait D'Orge"", 'Palmitic Acid', 'Phytosteryl Canola Glycerides', 'Potassium Sorbate', 'Stearic Acid', 'Oleic Acid', 'Polysorbate 80', 'Polysorbate 20', 'Behenyl Alcohol', 'Cucumis Sativus (Cucumber) Fruit Extract', 'Triolein', 'Tocopherol', 'Sapindus Mukorossi Fruit Extract', 'Caesalpinia Spinosa Gum', 'Acetyl Hexapeptide-8', 'Mica', 'Titanium Dioxide (Ci 77891)', 'Iron Oxides (Ci 77491),Iron Oxides (Ci 77492),Iron Oxides (Ci 77499)']","['ethylhexyl-methoxycinnamate', 'ethylhexyl-salicylate', 'zinc-oxide', 'phenylbenzimidazole-sulfonic-acid', 'water', 'dimethicone', 'phenyl-trimethicone', 'butylene-glycol', 'glycerin', 'polymethylsilsesquioxane', 'lauryl-peg-9-polydimethylsiloxyethyl-dimethicone', 'hdi-ppg-polycaprolactone-crosspolymer', 'trimethylsiloxysilicate-dimethiconol-crosspolymer', 'tromethamine', 'polysilicone-11', 'hexyl-laurate', 'cetyl-peg-ppg-10-1-dimethicone', 'acetyl-glucosamine', 'neopentyl-glycol-diheptanoate', 'hydroxyethyl-urea', 'algae-extract', 'polyglyceryl-4-isostearate', 'phenoxyethanol', 'copaifera-officinalis-resin', 'caprylic-capric-triglyceride', 'propylene-glycol-dicaprate', 'tocopheryl-acetate', 'sodium-chloride', 'lecithin', 'trehalose', 'salvia-hispanica-seed-extract', 'disteardimonium-hectorite', 'helianthus-annuus-seedcake', 'dimethicone-divinyldimethicone-silsesquioxane-crosspolymer', 'trimethylsiloxysilicate', 'betaine', 'jojoba-esters', 'hydrogenated-coco-glycerides', 'caffeine', 'camelina-sativa-seed-oil', 'polyhydroxystearic-acid', 'glyceryl-stearate', 'triethoxycaprylylsilane', 'triethyl-citrate', 'parfum', 'sodium-dehydroacetate', 'disodium-edta', 'hylocereus-undatus-fruit-extract', 'bht', 'laureth-7', 'euterpe-oleracea-fruit-oil', 'carapa-guaianensis-seed-oil', 'linoleic-acid', 'lactobacillus-ferment', 'phospholipids', 'tremella-fuciformis-sporocarp-extract', 'methicone', 'stearyl-alcohol', 'cetearyl-alcohol', 'ammonium-polyacryloyldimethyl-taurate', 'silica', 'sodium-hyaluronate', 'hordeum-vulgare-extract', 'palmitic-acid', 'phytosteryl-canola-glycerides', 'potassium-sorbate', 'stearic-acid', 'oleic-acid', 'polysorbate-80', 'polysorbate-20', 'behenyl-alcohol', 'cucumis-sativus-fruit-extract', 'triolein', 'tocopherol', 'sapindus-mukurossi-fruit-extract', 'caesalpinia-spinosa-gum', 'acetyl-hexapeptide-8', 'mica', 'ci-77891', 'iron-oxides']"
dr-organic-aloe-vera-mouthwash,"['Aloe Barbadensis Leaf Juice', 'Aqua', 'Sorbitol', 'Polysorbate 20', 'Glycerin', 'Cetraria Islandica (Icelandic Moss) Extract', 'Pyrus Malus (Apple) Fruit Extract', 'Citrus Grandis (Grapefruit) Extract', 'Centella Asiatica (Indian Pennywort) Extract', 'Mentha Piperita (Peppermint) Oil', 'Menthol', 'Sodium Lauroyl Sarcosinate', 'Aroma', 'Xylitol', 'Melaleuca Alternifolia (Tea Tree) Leaf Oil', 'Arnica Montana Extract', 'Sodium Hydroxymethylglycinate', 'Sodium Benzoate', 'Potassium Sorbate', 'Citric Acid', 'Ci 75810 (Chlorophyll)', 'Limonene', 'Linalool']","['aloe-barbadensis-leaf-juice', 'water', 'sorbitol', 'polysorbate-20', 'glycerin', 'cetraria-islandica-extract', 'pyrus-malus-fruit-extract', 'citrus-grandis-extract', 'centella-asiatica-extract', 'mentha-piperita-oil', 'menthol', 'sodium-lauroyl-sarcosinate', 'aroma', 'xylitol', 'melaleuca-alternifolia-leaf-oil', 'arnica-montana-extract', 'sodium-hydroxymethylglycinate', 'sodium-benzoate', 'potassium-sorbate', 'citric-acid', 'ci-75810', 'limonene', 'linalool']"
isana-body-creme-kakao-sheabutter,"['Aqua', 'Glycerin', 'Glyceryl Stearate SE', 'Ethylhexyl Stearate', 'Cocos Nucifera Oil', 'Butyrospermum Parkii Butter', 'Cetearyl Alcohol', 'Theobroma Cacao Seed Butter', 'Panthenol', 'Copernicia Cerifera Cera', 'Phenoxyethanol', 'Sodium Hydroxide', 'Carbomer', 'Parfum', 'Sodium Cetearyl Sulfate', 'Tocopheryl Acetate', 'Glyceryl Caprylate', 'Citric Acid', 'Tetrasodium Glutamate Diacetate', 'Benzyl Alcohol', 'Coumarin', 'Benzyl Benzoate']","['water', 'glycerin', 'glyceryl-stearate-se', 'ethylhexyl-stearate', 'cocos-nucifera-oil', 'butyrospermum-parkii-butter', 'cetearyl-alcohol', 'theobroma-cacao-seed-butter', 'panthenol', 'copernicia-cerifera-wax', 'phenoxyethanol', 'sodium-hydroxide', 'carbomer', 'parfum', 'sodium-cetearyl-sulfate', 'tocopheryl-acetate', 'glyceryl-caprylate', 'citric-acid', 'tetrasodium-glutamate-diacetate', 'benzyl-alcohol', 'coumarin', 'benzyl-benzoate']"
too-faced-better-than-sex-volumizing-mascara,"['Aqua/Water/Eau', 'Synthetic Beeswax', 'Paraffin', 'Glyceryl Stearate', 'Acacia Senegal Gum', 'Butylene Glycol', 'Oryza Sativa (Rice) Bran Wax/Oryza Sativa Bran Cera', 'Stearic Acid', 'Palmitic Acid', 'Polybutene', 'Vp/Eicosene Copolymer', 'Copernicia Cerifera (Carnauba) Wax/Copernicia Cerifera Cera/Cire De Carnauba', 'Aminomethyl Propanol', 'Glycerin', 'PVP', 'Ethylhexylglycerin', 'Hydroxyethylcellulose', 'Disodium EDTA', 'Polyester-11', 'Cellulose', 'Trimethylpentanediol/Adipic Acid/Glycerin Crosspolymer', 'Propylene Glycol', 'Disodium Phosphate', 'Polysorbate 60', 'Acacia Seyal Gum Extract', 'Sodium Phosphate', 'Acetyl Hexapeptide-1', 'Dextran', 'Phenoxyethanol', 'Potassium Sorbate', 'Iron Oxides (Ci 77499)', 'Ultramarines (Ci 77007)', 'Black 2 (Ci 77266)']","['water', 'synthetic-beeswax', 'paraffin', 'glyceryl-stearate', 'acacia-senegal-gum', 'butylene-glycol', 'oryza-sativa-bran-wax', 'stearic-acid', 'palmitic-acid', 'polybutene', 'vp-eicosene-copolymer', 'copernicia-cerifera-wax', 'aminomethyl-propanol', 'glycerin', 'pvp', 'ethylhexylglycerin', 'hydroxyethylcellulose', 'disodium-edta', 'polyester-11', 'cellulose', 'trimethylpentanediol-adipic-acid-glycerin-crosspolymer', 'propylene-glycol', 'disodium-phosphate', 'polysorbate-60', 'acacia-seyal-gum-extract', 'sodium-phosphate', 'acetyl-hexapeptide-1', 'dextran', 'phenoxyethanol', 'potassium-sorbate', 'iron-oxides', 'ci-77007', 'carbon-black']"
ego-sunsense-sport-spf50-roll-on,"['Diethylamino Hydroxybenzoyl Hexyl Benzoate (4%)', 'Homosalate (5%)', 'Octocrylene (8%)', 'Titanium Dioxide (2.028%)', '1,3 Butylene glycol', 'Alkyl (C12-15) Benzoate', 'Aluminum', 'Magnesium Silicate', 'Carbomer 934P', 'Dimethicone 350', 'Glycerol', 'Isostearic Acid', 'Methyl Hydroxybenzoate', 'Nicotinamide', 'Phenoxyethanol', 'Potassium Cetyl Phosphate', 'Propyl Hydroxybenzoate', 'Purified Water', 'Pvp/Eicosene Copolymer', 'Silicon Dioxide', 'Trolamine', 'White Soft Paraffin', 'Xanthan Gum']","['diethylamino-hydroxybenzoyl-hexyl-benzoate', 'homosalate', 'octocrylene', 'titanium-dioxide', 'butylene-glycol', 'c12-15-alkyl-benzoate', 'ci-77000', 'magnesium-silicate', 'carbomer', 'dimethicone', 'glycerin', 'isostearic-acid', 'methylparaben', 'niacinamide', 'phenoxyethanol', 'potassium-cetyl-phosphate', 'propylparaben', 'water', 'vp-eicosene-copolymer', 'silica', 'triethanolamine', 'petrolatum', 'xanthan-gum']"
dr-hauschka-regenerating-day-cream-complexion,"['Aqua', 'Simmondsia Chinensis Seed Oil', 'Alcohol', 'Persea Gratissima Oil', 'Prunus Amygdalus Dulcis Oil', 'Glycerin', 'Rosa Damascena Flower Extract', 'Hectorite', 'Mica', 'Sucrose Laurate', 'Glyceryl Stearate Citrate', 'Cera Alba', 'Butyrospermum Parkii Butter', 'Parfum*', 'Olea Europaea Fruit Oil', 'Equisetum Arvense Extract', 'Althaea Officinalis Root Extract', 'Trifolium Pratense Leaf Extract', 'Rosa Damascena Flower Water', 'Mel', 'Lysolecithin', 'Limonene*', 'Citronellol*', 'Linalool*', 'Geraniol*', 'Farnesol*', 'Benzyl Benzoate*', 'Eugenol*', 'Citral*', 'Benzyl Salicylate*', 'Rubus Idaeus Seed Oil', 'Malpighia Punicifolia Fruit Extract', 'Kalanchoe Daigremontiana Leaf Extract', 'Chondrus Crispus Extract', 'Xanthan Gum', 'Glyceryl Stearate', 'Sodium Stearoyl Lactylate', 'Stearic Acid', 'Lecithin', 'Tin Oxide', 'Silica', 'Ci 77491', 'Ci 77492', 'Ci 77499', 'Ci 77891']","['water', 'simmondsia-chinensis-seed-oil', 'alcohol', 'persea-gratissima-oil', 'prunus-amygdalus-dulcis-oil', 'glycerin', 'rosa-damascena-flower-extract', 'hectorite', 'mica', 'sucrose-laurate', 'glyceryl-stearate-citrate', 'cera-alba', 'butyrospermum-parkii-butter', 'parfum', 'olea-europaea-fruit-oil', 'equisetum-arvense-extract', 'althaea-officinalis-root-extract', 'trifolium-pratense-leaf-extract', 'rosa-damascena-flower-water', 'honey', 'lysolecithin', 'limonene', 'citronellol', 'linalool', 'geraniol', 'farnesol', 'benzyl-benzoate', 'eugenol', 'citral', 'benzyl-salicylate', 'rubus-idaeus-seed-oil', 'malpighia-punicifolia-fruit-extract', 'kalanchoe-daigremontiana-leaf-extract', 'chondrus-crispus-extract', 'xanthan-gum', 'glyceryl-stearate', 'sodium-stearoyl-lactylate', 'stearic-acid', 'lecithin', 'tin-oxide', 'silica', 'ci-77491', 'ci-77492', 'ci-77499', 'ci-77891']"
faith-in-nature-avocado-conditioner,"['Aqua', '(Water)** Cetearyl Alcohol*', 'Brassica Campestris (Rapeseed) Seed Oil*', 'Persea Gratissima (Avocado) Oil *', 'Tocopherol*', 'Helianthus Annuus (Sunflower) Seed Oil*', 'Parfum (Fragrance) *', 'Cetrimonium Chloride*', 'Sodium Benzoate', 'Potassium Sorbate', 'Citric Acid*', 'Citronellol*', 'Geraniol*']","['water', 'cetearyl-alcohol', 'brassica-campestris-seed-oil', 'persea-gratissima-oil', 'tocopherol', 'helianthus-annuus-seed-oil', 'parfum', 'cetrimonium-chloride', 'sodium-benzoate', 'potassium-sorbate', 'citric-acid', 'citronellol', 'geraniol']"
the-orchid-skin-flower-tone-up-cream-snow-blur,"['Water', 'Cyclopentasiloxane', 'Glycerin', 'PEG-10 Dimethicone/Vinyl Dimethicone Crosspolymer', 'Mineral Oil', 'Niacinamide', 'Cyclohexasiloxane', 'Titanium Dioxide', 'Dimethicone', 'Adenosine', 'Saussurea Involucrata Extract', 'Chamomilla Recutita (Matricaria) Flower Extract', 'Butylene Glycol', 'Aluminum Hydroxide', 'Stearic Acid', 'Sodium Chloride', 'Cetyl PEG/PPG-10/1 Dimethicone', 'Dimethicone/Vinyl Dimethicone Crosspolymer', 'Sodium Hyaluronate', 'Olea Europaea (Olive) Fruit Oil', 'Sorbitan Sesquioleate', 'Tocopheryl Acetate', 'Disodium EDTA', 'Phenoxyethanol', 'Fragrance']","['water', 'cyclopentasiloxane', 'glycerin', 'peg-10-dimethicone-vinyl-dimethicone-crosspolymer', 'paraffinum-liquidum', 'niacinamide', 'cyclohexasiloxane', 'titanium-dioxide', 'dimethicone', 'adenosine', 'saussurea-involucrata-extract', 'chamomilla-recutita-flower-extract', 'butylene-glycol', 'aluminum-hydroxide', 'stearic-acid', 'sodium-chloride', 'cetyl-peg-ppg-10-1-dimethicone', 'dimethicone-vinyl-dimethicone-crosspolymer', 'sodium-hyaluronate', 'olea-europaea-fruit-oil', 'sorbitan-sesquioleate', 'tocopheryl-acetate', 'disodium-edta', 'phenoxyethanol', 'parfum']"
eucerin-sun-anti-age-control-face-fluid-spf-30,"['Acrylates/C10-30 Alkyl Acrylate Crosspolymer', 'Alcohol Denat', 'Aqua', 'Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine', 'Butyl Methoxydibenzoylmethane', 'Butylene Glycol Dicaprylate/Dicaprate', 'C12-15 Alkyl Benzoate', 'Carbomer', 'Cetearyl Alcohol', 'Dimethiconol', 'Ethylhexyl Salicylate', 'Ethylhexyl Triazone', 'Ethylhexylglycerin', 'Glycerin', 'Glyceryl Stearate', 'Glycyrrhetinic Acid', 'Glycyrrhiza Inflata Root Extract', 'Homosalate', 'Phenoxyethanol', 'Phenylbenzimidazole Sulfonic Acid', 'Sodium Chloride', 'Sodium Hyaluronate', 'Sodium Hydroxide', 'Sodium Stearoyl Glutamate', 'Tapioca Starch', 'Trisodium EDTA', 'Xanthan Gum']","['acrylates-c10-30-alkyl-acrylate-crosspolymer', 'alcohol-denat', 'water', 'bis-ethylhexyloxyphenol-methoxyphenyl-triazine', 'butyl-methoxydibenzoylmethane', 'butylene-glycol-dicaprylate-dicaprate', 'c12-15-alkyl-benzoate', 'carbomer', 'cetearyl-alcohol', 'dimethiconol', 'ethylhexyl-salicylate', 'ethylhexyl-triazone', 'ethylhexylglycerin', 'glycerin', 'glyceryl-stearate', 'glycyrrhetinic-acid', 'glycyrrhiza-inflata-root-extract', 'homosalate', 'phenoxyethanol', 'phenylbenzimidazole-sulfonic-acid', 'sodium-chloride', 'sodium-hyaluronate', 'sodium-hydroxide', 'sodium-stearoyl-glutamate', 'tapioca-starch', 'trisodium-edta', 'xanthan-gum']"
round-lab-birch-juice-moisturizing-cleanser,"['Water', 'Glycerin', 'Sodium Cocoyl Alaninate', 'Lauryl Hydroxysultaine', 'Disodium Cocoamphodiacetate', 'Sodium Methyl Cocoyl Taurate', 'Acrylate/C10-30 Alkyl Acrylate Crosspolymer', 'Betula Alba Juice(10,000 Ppm)', 'Butylene Glycol', 'Sodium Hyaluronate', 'Hyaluronic Acid', 'Sodium Chloride', 'Glyceryl Glucoside', 'Ascorbic Acid', '1,2-Hexanediol', 'Artemisia Annua Extract', 'Anthemis Nobilis Flower Oil', 'Pinus Sylvestris Leaf Oil', 'Quillaja Saponaria Bark Extract', 'Caprylyl Glycol', 'Coco-Glucoside', 'Glyceryl Caprylate', 'Sodium Cocoyl Isethionate', 'Hexylene Glycol', 'Citric Acid', 'Disodium EDTA']","['water', 'glycerin', 'sodium-cocoyl-alaninate', 'lauryl-hydroxysultaine', 'disodium-cocoamphodiacetate', 'sodium-methyl-cocoyl-taurate', 'acrylates-c10-30-alkyl-acrylate-crosspolymer', 'betula-alba-juice', 'butylene-glycol', 'sodium-hyaluronate', 'hyaluronic-acid', 'sodium-chloride', 'glyceryl-glucoside', 'ascorbic-acid', '1-2-hexanediol', 'artemisia-annua-extract', 'anthemis-nobilis-flower-oil', 'pinus-sylvestris-leaf-oil', 'quillaja-saponaria-bark-extract', 'caprylyl-glycol', 'coco-glucoside', 'glyceryl-caprylate', 'sodium-cocoyl-isethionate', 'hexylene-glycol', 'citric-acid', 'disodium-edta']"
foamie-shower-body-bar,"['Sodium Cocoyl Isethionate', 'Hydrogenated Vegetable Oil', 'Aqua (Water)', 'Polyglyceryl-4 Laurate', 'Glycerin', 'Parfum (Fragrance)', 'Ricinus Communis (Castor) Seed Oil', 'Hydrolyzed Jojoba Esters', 'Cocos Nucifera (Coconut) Oil', 'Theobroma Cacao (Cocoa) Seed Butter', 'Tetrasodium Glutamate Diacetate', 'Hydrogenated Castor Oil', 'Limonene', 'Copernicia Cerifera (Carnauba) Wax', 'Ci 77492 (Iron Oxides)']","['sodium-cocoyl-isethionate', 'hydrogenated-vegetable-oil', 'water', 'polyglyceryl-4-laurate', 'glycerin', 'parfum', 'ricinus-communis-seed-oil', 'hydrolyzed-jojoba-esters', 'cocos-nucifera-oil', 'theobroma-cacao-seed-butter', 'tetrasodium-glutamate-diacetate', 'hydrogenated-castor-oil', 'limonene', 'copernicia-cerifera-wax', 'ci-77492']"
